symbol,name,sector,market_cap,date_of_listing
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,4342796255232.0,1996-01-01 03:45:00+00:00
SUNTECK.NS,Sunteck Realty Limited,Real Estate,61159194624.0,2009-11-13 03:45:00+00:00
SUNTV.NS,Sun TV Network Limited,Communication Services,222716919808.0,2006-04-24 03:45:00+00:00
SUPERHOUSE.NS,Superhouse Limited,Consumer Cyclical,1741634816.0,2014-09-26 03:45:00+00:00
SUPERSPIN.NS,Super Spinning Mills Limited,Consumer Cyclical,506000000.0,2004-07-09 03:45:00+00:00
SUPRAJIT.NS,Suprajit Engineering Limited,Consumer Cyclical,62172639232.0,2005-02-18 03:45:00+00:00
SUPREME.NS,Supreme Holdings & Hospitality (India) Limited,Real Estate,3337129472.0,2025-02-03 03:45:00+00:00
SUPREMEENG.NS,Supreme Engineering Limited,Basic Materials,249950000.0,2018-09-24 03:45:00+00:00
SUPREMEIND.NS,The Supreme Industries Limited,Industrials,434900893696.0,2002-07-01 03:45:00+00:00
SUPREMEINF.NS,Supreme Infrastructure India Limited,Industrials,8914655232.0,2007-10-18 03:45:00+00:00
SUPRIYA.NS,Supriya Lifescience Limited,Healthcare,61428498432.0,2021-12-28 03:45:00+00:00
SURAJEST.NS,SURAJ ESTATE DEVELOPERS L,Real Estate,12867154944.0,2023-12-26 03:45:00+00:00
SURAJLTD.NS,Suraj Limited,Basic Materials,4957388800.0,2024-08-29 03:45:00+00:00
SURAKSHA.NS,SURAKSHA DIAGNOSTIC LTD,Healthcare,15124252672.0,2024-12-06 03:45:00+00:00
SURANASOL.NS,Surana Solar Limited,Technology,1432896256.0,2002-08-12 03:45:00+00:00
SURANAT&P.NS,Surana Telecom and Power Limited,Utilities,2715199488.0,2002-07-01 03:45:00+00:00
SURYALAXMI.NS,Suryalakshmi Cotton Mills Limited,Consumer Cyclical,1118162560.0,2002-07-01 03:45:00+00:00
SURYAROSNI.NS,Surya Roshni Limited,Basic Materials,57005084672.0,2002-07-01 03:45:00+00:00
SURYODAY.NS,Suryoday Small Finance Bank Limited,Financial Services,14960292864.0,2021-03-26 03:45:00+00:00
SUTLEJTEX.NS,Sutlej Textiles and Industries Limited,Consumer Cyclical,5692808192.0,2002-08-12 03:45:00+00:00
SUVEN.NS,Suven Life Sciences Limited,Healthcare,39439478784.0,2003-10-24 03:45:00+00:00
SUVIDHAA.NS,Suvidhaa Infoserve Limited,Technology,815755584.0,2021-03-31 03:45:00+00:00
SUYOG.NS,Suyog Telematics Limited,Communication Services,7680572416.0,2024-08-20 03:45:00+00:00
SUZLON.NS,Suzlon Energy Limited,Industrials,753605279744.0,2005-10-19 03:45:00+00:00
SVLL.NS,Shree Vasu Logistics Limited,Industrials,8045590016.0,2018-06-18 03:45:00+00:00
SVPGLOB.NS,SVP Global Textiles Limited,Consumer Cyclical,806560448.0,2021-07-14 03:45:00+00:00
SWANCORP.NS,Swan Corp Limited,Industrials,138406428672.0,2012-05-29 03:45:00+00:00
SWARAJENG.NS,Swaraj Engines Limited,Consumer Cyclical,45805666304.0,2002-07-01 03:45:00+00:00
SWELECTES.NS,Swelect Energy Systems Limited,Technology,11038496768.0,2006-05-09 03:45:00+00:00
SWIGGY.NS,SWIGGY LIMITED,Consumer Cyclical,900134469632.0,2024-11-13 03:45:00+00:00
SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,Technology,53328252928.0,2019-08-20 03:45:00+00:00
SYMPHONY.NS,Symphony Limited,Consumer Cyclical,59318353920.0,2011-06-15 03:45:00+00:00
SYNCOMF.NS,Syncom Formulations (India) Limited,Healthcare,14729799680.0,2022-11-18 03:45:00+00:00
SYNGENE.NS,Syngene International Limited,Healthcare,257788149760.0,2015-08-11 03:45:00+00:00
SYRMA.NS,Syrma SGS Technology Limited,Technology,163697590272.0,2022-08-26 03:45:00+00:00
SYSTMTXC.NS,Systematix Corporate Services Limited,Financial Services,22803212288.0,2025-10-06 03:45:00+00:00
TAINWALCHM.NS,Tainwala Chemicals and Plastics (India) Limited,Basic Materials,1816589440.0,2002-07-02 03:45:00+00:00
TAJGVK.NS,TAJGVK Hotels & Resorts Limited,Consumer Cyclical,25368819712.0,2002-08-12 03:45:00+00:00
TAKE.NS,TAKE Solutions Limited,Healthcare,4519814656.0,2007-08-27 03:45:00+00:00
TALBROAUTO.NS,Talbros Automotive Components Limited,Consumer Cyclical,17493424128.0,2006-09-29 03:45:00+00:00
TANLA.NS,Tanla Platforms Limited,Technology,75283095552.0,2007-01-05 03:45:00+00:00
TARACHAND.NS,Tara Chand Infralogistic Solutions Limited,Industrials,6069516800.0,2018-03-23 03:45:00+00:00
TARAPUR.NS,Tarapur Transformers Limited,Industrials,702000448.0,2010-05-18 03:45:00+00:00
TARC.NS,TARC Limited,Real Estate,40929857536.0,2020-12-18 03:45:00+00:00
TARIL.NS,TRANS & RECTI. LTD,Industrials,85127028736.0,2013-06-06 03:45:00+00:00
TARMAT.NS,Tarmat Limited,Industrials,1289168640.0,2007-07-09 03:45:00+00:00
TARSONS.NS,Tarsons Products Limited,Healthcare,11992350720.0,2021-11-26 03:45:00+00:00
TASTYBITE.NS,Tasty Bite Eatables Limited,Consumer Defensive,21297799168.0,2017-03-23 03:45:00+00:00
TATACAP.NS,TATA CAPITAL LIMITED,Financial Services,1369314951168.0,2025-10-13 03:45:00+00:00
TATACHEM.NS,Tata Chemicals Limited,Basic Materials,206543650816.0,1996-01-01 03:45:00+00:00
TATACOMM.NS,Tata Communications Limited,Communication Services,526195523584.0,2002-07-01 03:45:00+00:00
TATACONSUM.NS,Tata Consumer Products Limited,Consumer Defensive,1161775022080.0,1996-01-01 03:45:00+00:00
TATAELXSI.NS,Tata Elxsi Limited,Technology,323749380096.0,2002-07-01 03:45:00+00:00
TATAINVEST.NS,Tata Investment Corporation Limited,Financial Services,383965003776.0,1996-01-01 03:45:00+00:00
TATAPOWER.NS,Tata Power Company Limited,Utilities,1254173835264.0,1996-01-01 03:45:00+00:00
TATASTEEL.NS,Tata Steel Limited,Basic Materials,2096392830976.0,1996-01-01 03:45:00+00:00
TATATECH.NS,Tata Technologies Limited,Technology,274605506560.0,2023-11-30 03:45:00+00:00
TATVA.NS,Tatva Chintan Pharma Chem Limited,Basic Materials,35026354176.0,2021-07-29 03:45:00+00:00
TBOTEK.NS,TBO TEK LIMITED,Consumer Cyclical,180917305344.0,2024-05-15 03:45:00+00:00
TBZ.NS,Tribhovandas Bhimji Zaveri Limited,Consumer Cyclical,11585702912.0,2012-05-09 03:45:00+00:00
TCI.NS,Transport Corporation of India Limited,Industrials,84016046080.0,2002-07-01 03:45:00+00:00
TCIEXP.NS,TCI Express Limited,Industrials,22279538688.0,2016-12-15 03:45:00+00:00
TCIFINANCE.NS,TCI Finance Limited,Financial Services,145296848.0,2003-05-23 03:45:00+00:00
TCPLPACK.NS,TCPL Packaging Limited,Consumer Cyclical,28356714496.0,2017-10-17 03:30:00+00:00
TCS.NS,Tata Consultancy Services Limited,Technology,11348854439936.0,2002-08-12 03:45:00+00:00
TDPOWERSYS.NS,TD Power Systems Limited,Industrials,124190793728.0,2011-09-08 03:45:00+00:00
TEAMGTY.NS,Team India Guaranty Limited,Financial Services,2438936832.0,2002-07-01 03:45:00+00:00
TEAMLEASE.NS,TeamLease Services Limited,Industrials,28245780480.0,2016-02-12 03:45:00+00:00
TECHM.NS,Tech Mahindra Limited,Technology,1337345966080.0,2006-08-28 03:45:00+00:00
TECHNOE.NS,Techno Electric & Engineering Company Limited,Industrials,140350341120.0,2007-04-02 03:45:00+00:00
TECILCHEM.NS,Tecil Chemicals and Hydro Power Ltd.,Financial Services,397204800.0,2023-04-20 03:45:00+00:00
TEGA.NS,Tega Industries Limited,Industrials,127745466368.0,2021-12-13 03:45:00+00:00
TEJASNET.NS,Tejas Networks Limited,Technology,89212346368.0,2017-06-27 03:45:00+00:00
TEMBO.NS,Tembo Global Industries Limited,Industrials,8105734656.0,2018-08-29 03:45:00+00:00
TENNIND.NS,TENNECO CLEAN AIR INDIA L,Consumer Cyclical,,2025-11-19 03:45:00+00:00
TERASOFT.NS,Tera Software Limited,Technology,6701360128.0,2016-12-29 03:45:00+00:00
TEXINFRA.NS,Texmaco Infrastructure & Holdings Limited,Real Estate,13033878528.0,2004-09-09 03:45:00+00:00
TEXMOPIPES.NS,Texmo Pipes and Products Limited,Industrials,1474347520.0,2010-03-10 03:45:00+00:00
TEXRAIL.NS,Texmaco Rail & Engineering Limited,Industrials,52709306368.0,2004-09-09 03:45:00+00:00
TFCILTD.NS,Tourism Finance Corporation of India Limited,Financial Services,34195642368.0,2002-07-01 03:45:00+00:00
TFL.NS,Transwarranty Finance Limited,Financial Services,736752384.0,2007-02-26 03:45:00+00:00
TGBHOTELS.NS,TGB Banquets and Hotels Limited,Consumer Cyclical,312193024.0,2007-05-17 03:45:00+00:00
THANGAMAYL.NS,Thangamayil Jewellery Limited,Consumer Cyclical,100659118080.0,2010-02-19 03:45:00+00:00
THEINVEST.NS,The Investment Trust of India Limited,Financial Services,6305635328.0,2017-08-03 03:45:00+00:00
THEJO.NS,Thejo Engineering Limited,Industrials,18392502272.0,2016-07-13 03:45:00+00:00
THELEELA.NS,Leela Palaces Hotels & Resorts Limited,Consumer Cyclical,139061018624.0,2025-06-02 03:45:00+00:00
THEMISMED.NS,Themis Medicare Limited,Healthcare,9799512064.0,2007-04-02 03:45:00+00:00
THERMAX.NS,Thermax Limited,Industrials,331251449856.0,2002-07-01 03:45:00+00:00
THOMASCOOK.NS,Thomas Cook (India) Limited,Consumer Cyclical,68550987776.0,2002-07-01 03:45:00+00:00
THOMASCOTT.NS,Thomas Scott (India) Limited,Consumer Cyclical,5230723584.0,2012-01-30 03:45:00+00:00
THYROCARE.NS,Thyrocare Technologies Limited,Healthcare,78227972096.0,2016-05-09 03:45:00+00:00
TI.NS,Tilaknagar Industries Ltd.,Consumer Defensive,115767377920.0,2010-07-16 03:45:00+00:00
TICL.NS,Twamev Construction and Infrastructure Limited,Industrials,4614395904.0,2008-02-19 03:45:00+00:00
TIGERLOGS.NS,Tiger Logistics (India) Limited,Industrials,4167178496.0,2025-09-18 03:45:00+00:00
TIIL.NS,Technocraft Industries (India) Limited,Industrials,54750273536.0,2007-02-12 03:45:00+00:00
TIINDIA.NS,Tube Investments of India Limited,Industrials,549332942848.0,2017-11-02 03:45:00+00:00
TIJARIA.NS,Tijaria Polypipes Limited,Industrials,193544400.0,2011-10-14 03:45:00+00:00
TIL.NS,TIL Limited,Industrials,18522032128.0,2002-07-01 03:45:00+00:00
TIMETECHNO.NS,Time Technoplast Limited,Consumer Cyclical,98306080768.0,2007-06-13 03:45:00+00:00
TIMKEN.NS,Timken India Limited,Industrials,237330153472.0,2002-08-12 03:45:00+00:00
TINNARUBR.NS,Tinna Rubber and Infrastructure Limited,Basic Materials,15194488832.0,2025-04-17 03:45:00+00:00
TIPSFILMS.NS,Tips Films Limited,Communication Services,1599467776.0,2022-10-06 03:45:00+00:00
TIPSMUSIC.NS,Tips Music Limited,Communication Services,69405679616.0,2002-07-01 03:45:00+00:00
TIRUMALCHM.NS,Thirumalai Chemicals Limited,Basic Materials,28218959872.0,2002-07-01 03:45:00+00:00
TIRUPATIFL.NS,Tirupati Forge Limited,Industrials,4129154816.0,2017-10-12 03:45:00+00:00
TITAGARH.NS,Titagarh Rail Systems Limited,Industrials,112843145216.0,2008-04-21 03:45:00+00:00
TITAN.NS,Titan Company Limited,Consumer Cyclical,3462226509824.0,1996-01-01 03:45:00+00:00
TMB.NS,Tamilnad Mercantile Bank Limited,Financial Services,80238845952.0,2022-09-15 03:45:00+00:00
TMCV.NS,TATA MOTORS LIMITED,Consumer Cyclical,1264880844800.0,2025-11-12 03:45:00+00:00
TMPV.NS,Tata Motors Passenger Vehicles Limited,Consumer Cyclical,2634448371712.0,2025-10-15 03:45:00+00:00
TNPETRO.NS,Tamilnadu Petroproducts Limited,Basic Materials,9567731712.0,2002-07-01 03:45:00+00:00
TNPL.NS,Tamil Nadu Newsprint and Papers Limited,Basic Materials,10001623040.0,2002-08-12 03:45:00+00:00
TNTELE.NS,Tamilnadu Telecommunications Limited,Technology,468687072.0,1999-01-04 03:45:00+00:00
TOKYOPLAST.NS,Tokyo Plast International Limited,Consumer Cyclical,1157745536.0,2002-07-01 03:45:00+00:00
TOLINS.NS,TOLINS TYRES LIMITED,Consumer Cyclical,5847307264.0,2024-09-16 03:45:00+00:00
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,Healthcare,1259220107264.0,2002-07-01 03:45:00+00:00
TORNTPOWER.NS,Torrent Power Limited,Utilities,662078881792.0,2006-11-28 03:45:00+00:00
TOTAL.NS,Total Transport Systems Limited,Industrials,1048253312.0,2017-08-07 03:45:00+00:00
TOUCHWOOD.NS,Touchwood Entertainment Limited,Communication Services,1151341440.0,2017-12-21 03:45:00+00:00
TPHQ.NS,Teamo Productions HQ Limited,Industrials,623184192.0,2009-02-19 03:45:00+00:00
TPLPLASTEH.NS,TPL Plastech Limited,Consumer Cyclical,5276302336.0,2015-05-20 03:45:00+00:00
TRACXN.NS,Tracxn Technologies Limited,Technology,4952943104.0,2022-10-20 03:45:00+00:00
TRANSRAILL.NS,TRANSRAIL LIGHTING LTD,Industrials,87508082688.0,2024-12-27 03:45:00+00:00
TRANSWORLD.NS,Transworld Shipping Lines Limited,Industrials,4719914496.0,2024-10-14 03:45:00+00:00
TRAVELFOOD.NS,TRAVEL FOOD SERVICES LTD,Consumer Cyclical,178149179392.0,2025-07-14 03:45:00+00:00
TREEHOUSE.NS,Tree House Education & Accessories Limited,Consumer Defensive,332981056.0,2011-08-26 03:45:00+00:00
TREJHARA.NS,Trejhara Solutions Limited,Technology,6019200512.0,2018-12-28 03:45:00+00:00
TREL.NS,Transindia Real Estate Limited,Real Estate,6485614592.0,2023-08-10 03:45:00+00:00
TRENT.NS,Trent Limited,Consumer Cyclical,1516083871744.0,2002-07-01 03:45:00+00:00
TRF.NS,TRF Limited,Industrials,3409166592.0,2010-01-08 03:45:00+00:00
TRIDENT.NS,Trident Limited,Consumer Cyclical,144046407680.0,2002-07-01 03:45:00+00:00
TRIGYN.NS,Trigyn Technologies Limited,Technology,2163005952.0,2002-07-01 03:45:00+00:00
TRITURBINE.NS,Triveni Turbine Limited,Industrials,172373835776.0,2011-10-28 03:45:00+00:00
TRIVENI.NS,Triveni Engineering & Industries Limited,Consumer Defensive,79941541888.0,2005-12-13 03:45:00+00:00
TRU.NS,TruCap Finance Limited,Financial Services,1065735680.0,2022-11-10 03:45:00+00:00
TRUALT.NS,TRUALT BIOENERGY LIMITED,Energy,39582162944.0,2025-10-03 03:45:00+00:00
TSFINV.NS,TSF Investments Limited,Financial Services,116470120448.0,2025-10-07 03:45:00+00:00
TTKHLTCARE.NS,TTK Healthcare Limited,Healthcare,15712517120.0,2010-01-08 03:45:00+00:00
TTKPRESTIG.NS,TTK Prestige Limited,Consumer Cyclical,90784546816.0,2002-07-01 03:45:00+00:00
TTL.NS,T.T. Limited,Consumer Cyclical,2422956800.0,2007-02-22 03:45:00+00:00
TTML.NS,Tata Teleservices (Maharashtra) Limited,Communication Services,104197644288.0,2000-10-26 03:45:00+00:00
TVSELECT.NS,TVS Electronics Limited,Technology,10511107072.0,2002-07-01 03:45:00+00:00
TVSHLTD.NS,TVS Holdings Limited,Consumer Cyclical,292778770432.0,2002-08-12 03:45:00+00:00
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,1671857569792.0,2000-08-02 03:45:00+00:00
TVSSCS.NS,TVS Supply Chain Solutions Limited,Industrials,47236534272.0,2023-08-23 03:45:00+00:00
TVSSRICHAK.NS,TVS Srichakra Limited,Consumer Cyclical,35261849600.0,2007-02-13 03:45:00+00:00
TVTODAY.NS,T.V. Today Network Limited,Communication Services,8284390400.0,2004-01-16 03:45:00+00:00
TVVISION.NS,TV Vision Limited,Communication Services,236034160.0,2016-09-15 03:45:00+00:00
UBL.NS,United Breweries Limited,Consumer Defensive,449462337536.0,2008-07-28 03:45:00+00:00
UCAL.NS,UCAL Limited,Consumer Cyclical,2743070464.0,2023-07-17 03:45:00+00:00
UCOBANK.NS,UCO Bank,Financial Services,389104697344.0,2003-10-09 03:45:00+00:00
UDS.NS,Updater Services Limited,Industrials,12453302272.0,2023-10-04 03:45:00+00:00
UFBL.NS,UNITED FOODBRANDS LIMITED,Consumer Cyclical,7377579008.0,2025-10-03 03:45:00+00:00
UFLEX.NS,Uflex Limited,Consumer Cyclical,36215619584.0,2002-07-01 03:45:00+00:00
UFO.NS,UFO Moviez India Limited,Communication Services,3159521536.0,2015-05-14 03:45:00+00:00
UGARSUGAR.NS,The Ugar Sugar Works Limited,Consumer Defensive,4583250432.0,2010-08-23 03:45:00+00:00
UGROCAP.NS,UGRO Capital Limited,Financial Services,24504694784.0,2021-08-11 03:45:00+00:00
UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited,Financial Services,106019356672.0,2019-12-12 03:45:00+00:00
ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,3417842384896.0,2002-08-12 03:45:00+00:00
UMAEXPORTS.NS,Uma Exports Limited,Consumer Defensive,1364226688.0,2022-04-07 03:45:00+00:00
UMESLTD.NS,Usha Martin Education & Solutions Limited,Consumer Defensive,130229952.0,2008-01-01 03:45:00+00:00
UMIYA-MRO.NS,Umiya Buildcon Limited,Real Estate,1713377920.0,2025-04-07 03:45:00+00:00
UNICHEMLAB.NS,Unichem Laboratories Limited,Healthcare,32777785344.0,2002-07-01 03:45:00+00:00
UNIDT.NS,United Drilling Tools Limited,Energy,4030954496.0,2020-09-25 03:45:00+00:00
UNIECOM.NS,UNICOMMERCE ESOLUTIONS L,Technology,14236528640.0,2024-08-13 03:45:00+00:00
UNIENTER.NS,Uniphos Enterprises Limited,Basic Materials,10164500480.0,2002-07-01 03:45:00+00:00
UNIINFO.NS,Uniinfo Telecom Services Limited,Communication Services,179109776.0,2018-03-15 03:45:00+00:00
UNIMECH.NS,UNIMECH AEROSPACE N MFG L,Industrials,49636319232.0,2024-12-31 03:45:00+00:00
UNIONBANK.NS,Union Bank of India,Financial Services,1177483608064.0,2002-09-24 03:45:00+00:00
UNIPARTS.NS,Uniparts India Limited,Industrials,22113253376.0,2022-12-12 03:45:00+00:00
UNITDSPR.NS,UNITED SPIRITS LIMITED,Consumer Defensive,1053350232064.0,2024-05-30 03:45:00+00:00
UNITECH.NS,Unitech Limited,Real Estate,16579773440.0,2002-07-01 03:45:00+00:00
UNITEDPOLY.NS,United Polyfab Gujarat Limited,Consumer Cyclical,8951104512.0,2017-03-16 03:45:00+00:00
UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited,Consumer Defensive,2215227904.0,2010-01-08 03:45:00+00:00
UNIVASTU.NS,Univastu India Limited,Industrials,2426587904.0,2018-06-27 03:45:00+00:00
UNIVCABLES.NS,Universal Cables Limited,Industrials,32326115328.0,2002-07-01 03:45:00+00:00
UNIVPHOTO.NS,Universus Photo Imagings Limited,Healthcare,2901397248.0,2020-02-14 03:45:00+00:00
UNOMINDA.NS,Uno Minda Limited,Consumer Cyclical,758395633664.0,2007-02-02 03:45:00+00:00
UPL.NS,UPL Limited,Basic Materials,641685127168.0,2002-07-01 03:45:00+00:00
URAVIDEF.NS,Uravi Defence and Technology Limited,Consumer Cyclical,2172259328.0,2018-04-13 03:45:00+00:00
URBANCO.NS,Urban Company Limited,Technology,197090263040.0,2025-09-17 03:45:00+00:00
URJA.NS,Urja Global Limited,Technology,6831345664.0,2017-03-28 03:45:00+00:00
USHAMART.NS,Usha Martin Limited,Basic Materials,128337911808.0,2002-01-01 03:45:00+00:00
USK.NS,Udayshivakumar Infra Limited,Industrials,1348405120.0,2023-04-03 03:45:00+00:00
UTIAMC.NS,UTI Asset Management Company Limited,Financial Services,146666438656.0,2020-10-13 03:45:00+00:00
UTKARSHBNK.NS,Utkarsh Small Finance Bank Limited,Financial Services,29807022080.0,2023-07-21 03:45:00+00:00
UTLSOLAR.NS,FUJIYAMA POWER SYSTEMS L,Technology,,2025-11-20 03:45:00+00:00
UTTAMSUGAR.NS,Uttam Sugar Mills Limited,Consumer Defensive,8813719552.0,2006-04-10 03:45:00+00:00
UYFINCORP.NS,U. Y. Fincorp Limited,Financial Services,2748943872.0,2024-10-03 03:45:00+00:00
V2RETAIL.NS,V2 Retail Limited,Consumer Cyclical,88650678272.0,2007-07-04 03:45:00+00:00
VADILALIND.NS,Vadilal Industries Limited,Consumer Defensive,38712938496.0,2011-06-15 03:45:00+00:00
VAIBHAVGBL.NS,Vaibhav Global Limited,Consumer Cyclical,39907889152.0,2004-04-06 03:45:00+00:00
VAISHALI.NS,Vaishali Pharma Limited,Healthcare,1174159104.0,2017-08-22 03:45:00+00:00
VAKRANGEE.NS,Vakrangee Limited,Technology,8773827584.0,2006-04-03 03:45:00+00:00
VALIANTLAB.NS,Valiant Laboratories Limited,Healthcare,3737380864.0,2023-10-06 03:45:00+00:00
VALIANTORG.NS,Valiant Organics Limited,Basic Materials,7114571264.0,2020-10-05 03:45:00+00:00
VARDHACRLC.NS,Vardhman Acrylics Limited,Consumer Cyclical,3205709824.0,2003-09-30 03:45:00+00:00
VARDMNPOLY.NS,Vardhman Polytex Limited,Consumer Cyclical,3070000896.0,2002-08-12 03:45:00+00:00
VARROC.NS,Varroc Engineering Limited,Consumer Cyclical,100739710976.0,2018-07-09 03:45:00+00:00
VASCONEQ.NS,Vascon Engineers Limited,Industrials,11641129984.0,2010-02-15 03:45:00+00:00
VASWANI.NS,Vaswani Industries Limited,Basic Materials,1784108544.0,2011-10-24 03:45:00+00:00
VBL.NS,Varun Beverages Limited,Consumer Defensive,1579727060992.0,2016-11-08 03:45:00+00:00
VCL.NS,Vaxtex Cotfab Limited,Consumer Cyclical,319728864.0,2022-04-19 03:45:00+00:00
VEDL.NS,Vedanta Limited,Basic Materials,2028805685248.0,1996-01-01 03:45:00+00:00
VEEDOL.NS,Veedol Corporation Limited,Basic Materials,28002510848.0,2007-01-16 03:45:00+00:00
VENKEYS.NS,Venky's (India) Limited,Consumer Defensive,18879391744.0,2002-07-01 03:45:00+00:00
VENTIVE.NS,VENTIVE HOSPITALITY LTD,Consumer Cyclical,172120162304.0,2024-12-30 03:45:00+00:00
VENUSPIPES.NS,Venus Pipes and Tubes Limited,Basic Materials,26497761280.0,2022-05-24 03:45:00+00:00
VENUSREM.NS,Venus Remedies Limited,Healthcare,9646286848.0,2006-12-20 03:45:00+00:00
VERANDA.NS,Veranda Learning Solutions Limited,Consumer Defensive,19769548800.0,2022-04-11 03:45:00+00:00
VERTOZ.NS,Vertoz Limited,Technology,6245654528.0,2017-11-24 03:45:00+00:00
VESUVIUS.NS,Vesuvius India Limited,Industrials,97988878336.0,2002-07-01 03:45:00+00:00
VETO.NS,Veto Switchgears and Cables Limited,Industrials,2159798784.0,2015-04-29 03:45:00+00:00
VGL.NS,VARVEE GLOBAL LIMITED,Consumer Cyclical,3794642944.0,2025-10-03 03:45:00+00:00
VGUARD.NS,V-Guard Industries Limited,Industrials,147647889408.0,2008-03-13 03:45:00+00:00
VHL.NS,Vardhman Holdings Limited,Financial Services,12069999616.0,2002-07-01 03:45:00+00:00
VHLTD.NS,Viceroy Hotels Limited,Consumer Cyclical,8879563776.0,2007-08-21 03:45:00+00:00
VIDHIING.NS,Vidhi Specialty Food Ingredients Limited,Basic Materials,18006947840.0,2016-03-02 03:45:00+00:00
VIJAYA.NS,Vijaya Diagnostic Centre Limited,Healthcare,103890862080.0,2021-09-14 03:45:00+00:00
VIJIFIN.NS,Viji Finance Limited,Financial Services,371924992.0,2016-07-11 03:45:00+00:00
VIKASECO.NS,Vikas Ecotech Limited,Basic Materials,2316369920.0,2011-12-12 03:45:00+00:00
VIKASLIFE.NS,Vikas Lifecare Limited,Consumer Defensive,3508436992.0,2019-05-08 03:45:00+00:00
VIKRAMSOLR.NS,VIKRAM SOLAR LIMITED,Technology,96307355648.0,2025-08-26 03:45:00+00:00
VIKRAN.NS,VIKRAN ENGINEERING LTD,Industrials,27431405568.0,2025-09-03 03:45:00+00:00
VIMTALABS.NS,Vimta Labs Limited,Healthcare,27591241728.0,2005-12-15 03:45:00+00:00
